id,name,name_de,slug,category,subcategory,description,benefits,typical_dose,dose_unit,dose_min,dose_max,best_timing,requires_cycling,cycling_protocol,interactions,contraindications,is_active,deleted_at,is_seed,created_at,updated_at,i18n,default_dose,default_unit,default_timing,take_with_food,take_with_fat,take_empty_stomach,timing_notes,avoid_with,cycling_recommended,cycle_on_weeks,cycle_off_weeks,nutrients_provided,form,side_effects,allergy_flags,priority,is_enhanced,half_life_hours,detection_time_days,concentration,min_dose,max_dose,is_17aa,is_stimulant,suppression_level,hepatotoxicity_level,cardiovascular_risk,affects_axes,organ_stress,safety_tags,active_compound_key,aliases,classes,prolactin_risk,neuro_risk,glucose_risk,diuretic_type,insulin_type,hpta_suppression
e89392d8-c61c-45be-9ea4-cc5002fbf1d8,Vitamin K2 (MK-7),Vitamin K2 (MK-7),vitamin-k2-mk7,vitamin,fat_soluble,Directs calcium to bones and away from arteries. Often paired with Vitamin D3.,"[""Bone health"",""Cardiovascular protection"",""Calcium regulation""]",100-200mcg,mcg,45,300,"[""with_meal""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2026-01-16 13:56:05.683086+00,"{""de"":{""name"":""Vitamin K2 (MK-7)"",""benefits"":[""Knochengesundheit"",""Herz-Kreislauf-Schutz"",""Kalziumregulation""],""description"":""Leitet Kalzium zu den Knochen und weg von den Arterien. Oft kombiniert mit Vitamin D3.""},""th"":{""name"":""วิตามิน K2 (MK-7)"",""benefits"":[""สุขภาพกระดูก"",""ปกป้องหัวใจและหลอดเลือด"",""ควบคุมแคลเซียม""],""description"":""นำแคลเซียมไปที่กระดูกและออกจากหลอดเลือดแดง มักใช้ร่วมกับวิตามิน D3""}}",1,capsule,"[""morning""]",false,false,false,,,false,,,"{""vitamin_k"":{""form"":""MK-7"",""unit"":""µg"",""amount"":100}}",capsule,[],[],top_needed,false,,,,90,300,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e8c44ce8-abc8-4e59-bc48-e869cb276654,Niacin (Extended Release),,niacin-er,ancillary_health,,"Raises HDL. Lowers triglycerides. Flushing common. Extended release reduces flush.

Administration: Oral with dinner. ER form for reduced flushing.
Route: oral",,,mg,500,2000,,false,,"[""HDL raising"",""Triglyceride lowering""]","[""Liver disease"",""Gout""]",true,,true,2025-12-03 05:17:37.165679+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Flushing"",""Liver stress at high dose"",""Blood sugar impact"",""HDL raising""]",[],nice_to_have,true,0,0,500-1000 mg/tab,14,35,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e984952c-a0df-42ab-96b7-cb8b889d52a2,Phosphatidylcholine,,phosphatidylcholine,health,brain,,,,,,1260,,false,,"[""May interact with anticholinergics""]",,true,,true,2025-12-03 05:00:20.524451+00,2025-12-03 05:00:20.524451+00,{},420,mg,"[""morning""]",true,false,false,Lecithin component - cell membrane support,,false,,,"{""choline"":{""unit"":""mg"",""amount"":55}}",softgel,"[""May cause fishy odor"",""GI upset possible""]","[""soy"",""egg""]",nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
e9fb2da9-3779-4fe4-90b0-47323377b9d6,Proviron (Mesterolone),,proviron,steroid_oral,,"DHT derivative. Not very anabolic. Anti-estrogenic. Libido enhancement. Can run throughout cycle.

Administration: Split doses. Often run alongside other compounds.
Route: oral",,,mg,25,100,,false,,"[""Reduces SHBG - more free testosterone"",""AI-like effect""]","[""Hair loss prone""]",true,,true,2025-12-03 05:09:21.312901+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Androgenic: hair loss"",""Minimal liver stress"",""Anti-estrogenic effect"",""Improved libido""]",[],nice_to_have,true,12,14,25 mg/tab,8,45,false,false,none,low,none,"[""hpta""]",{},"[""17aa"",""oral_steroid""]",mesterolone,[],"[""androgen"",""oral_steroid"",""mild"",""dry_compound"",""1_methyl"",""dht_derivative""]",none,none,none,none,none,shutdown
ea0b1674-4279-455b-94c1-a0b1af91e560,Polygala Tenuifolia,,polygala-tenuifolia,nootropic,cognitive,,,,,,300,,false,,"[""May affect NMDA receptors""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},100,mg,"[""morning""]",true,false,false,Yuan Zhi - traditional cognitive herb,,false,,,{},capsule,"[""Generally well tolerated"",""GI upset possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
ea8b137d-c8f1-4168-aecc-f9d709ab53ab,Cayenne Pepper Extract,,cayenne-extract,herbal,circulation,,,,,,1500,,false,,"[""May affect blood thinners"",""May affect acid reducers""]",,true,,true,2025-12-03 04:57:42.852349+00,2025-12-03 04:57:42.852349+00,{},500,mg,"[""morning""]",true,false,false,Circulation and metabolism,,false,,,{},capsule,"[""May cause burning sensation"",""GI irritation possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
eb41e49d-6ac6-4263-845f-33401e097b7c,LGD-3303,,lgd3303,sarm,,"Newer SARM. More dry gains than LGD-4033. Less water retention. Limited research.

Administration: Split doses due to shorter half-life.
Route: oral",,,mg,10,20,,false,,"[""Newer SARM"",""PCT likely needed""]","[""Hormone sensitive conditions""]",true,,true,2025-12-03 05:12:31.541162+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Suppression significant"",""Dry compound"",""Limited research""]",[],nice_to_have,true,6,21,10 mg/ml,,,false,false,moderate,low,none,"[""hpta""]",{},[],lgd3303,[],"[""SARM""]",none,none,none,none,none,medium
eb797708-708d-4dbe-997b-3357919c40b6,Taurine (Longevity),,taurine-longevity,anti_aging,longevity,,,,,,6,,false,,"[""May interact with lithium""]",,true,,true,2025-12-03 04:53:38.295102+00,2025-12-03 04:53:38.295102+00,{},3,g,"[""morning""]",false,false,false,Recent longevity research - high dose,,false,,,"{""taurine"":{""unit"":""mg"",""amount"":3000}}",capsule,"[""Very safe"",""May cause drowsiness""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
ec13ae6b-00c8-4142-9b4e-731689c2c3e0,Gotu Kola (Brain),,gotu-kola-brain,health,brain,,,,,,2000,,false,,"[""May affect liver"",""May interact with sedatives""]",,true,,true,2025-12-03 05:00:20.524451+00,2025-12-03 05:00:20.524451+00,{},500,mg,"[""morning""]",true,false,false,Cognitive and circulation support,,false,,,{},capsule,"[""May cause headaches"",""Photosensitivity""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
ed9edf86-c5f6-4ec2-a084-7a9061542d51,Vitamin B3 (Niacin) 25mg,,vitamin-b3-niacin-25mg,vitamin,,Low-dose niacin for gentle supplementation. Stays within safe upper limits.,,1 tablet,tablet,1,2,,false,,,,true,,true,2025-12-03 06:11:52.845586+00,2026-01-16 13:56:05.683086+00,{},1,capsule,"[""morning""]",false,false,false,,,false,,,"{""vitamin_b3"":{""unit"":""mg"",""amount"":25}}",tablet,[],[],top_needed,false,,,,14,35,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
edcecd60-2ff7-49d3-a835-c0917b735c48,Nandrolone Phenylpropionate,,nandrolone-phenylpropionate,steroid_injectable,,"NPP - Short ester nandrolone. Faster acting, clears faster. Better for shorter cycles.

Administration: IM injection EOD. 25G 1"" needle acceptable.
Route: IM_glute",,,mg,100,150,,false,,"[""Testosterone base required"",""Prolactin control may be needed""]","[""Same as Deca""]",true,,true,2025-12-03 05:08:02.34779+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},injectable,"[""Same as Deca but faster clearing"",""Less water retention"",""Progestogenic"",""HPTA suppression""]",[],nice_to_have,true,72,180,100 mg/ml,,,false,false,shutdown,none,moderate,"[""hpta"",""prolactin""]",{},"[""19nor"",""injectable_steroid"",""progestin""]",nandrolone,"[""deca"",""npp"",""nandrolon""]","[""AAS"",""androgen"",""19nor""]",high,low,none,none,none,shutdown
edddde52-f463-407e-97bc-52ac88840373,TeaCrine (Theacrine),,teacrine,nootropic,energy,,,,,,400,,false,,"[""Caffeine-like but no tolerance""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},200,mg,"[""morning""]",false,false,false,No tolerance caffeine alternative,,false,,,{},capsule,"[""No tolerance reported"",""Stimulating""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
eded1b2d-fba5-41d3-85f6-db7820992853,Enclomiphene,,enclomiphene,pct_hpta,,"Trans-isomer of Clomid. Cleaner side effect profile. Being researched as TRT alternative.

Administration: Oral. PCT or HPTA support.
Route: oral",,,mg,12.5,25,,false,,"[""Cleaner Clomid alternative"",""TRT alternative research""]","[""Same as Clomid""]",true,,true,2025-12-03 05:15:44.94676+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Trans isomer of Clomid"",""Less emotional sides"",""More selective""]",[],nice_to_have,true,10,0,12.5-25 mg/tab,,,false,false,none,none,none,"[""hpta""]",{},"[""pct""]",enclomiphene,[],"[""serm"",""hpta_recovery"",""pharmaceutical"",""lh_stimulant""]",none,none,none,none,none,none
ee10f883-5271-4512-b42a-798c21186da9,Bergamot Extract,,bergamot-extract,health,heart,,,,,,1000,,false,,"[""May interact with statins""]",,true,,true,2025-12-03 05:00:20.524451+00,2025-12-03 05:00:20.524451+00,{},500,mg,"[""morning""]",true,false,false,Citrus bergamot - cholesterol support,,false,,,{},capsule,"[""May lower cholesterol"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
ee8e11f9-43e1-4437-8f32-4319ec5da736,Betaine HCL (Stomach Acid),,betaine-hcl-stomach-acid,enzyme,gut,,,,,,2600,,false,,"[""May interact with NSAIDs"",""Do not use with PPIs""]",,true,,true,2025-12-03 04:49:04.230964+00,2025-12-03 04:49:04.230964+00,{},650,mg,"[""morning""]",true,false,false,For low stomach acid - stop if burning,,false,,,{},capsule,"[""Warming sensation normal"",""Do not use with ulcers/gastritis""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
efa8bbba-67e2-4fbf-a002-4af43b669caa,NSI-189,,nsi-189,nootropic,mood,,,,,,80,,false,,"[""Neurogenesis compound - research phase""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},40,mg,"[""morning""]",true,false,false,Experimental neurogenesis compound,,false,,,{},capsule,"[""Research compound"",""Headaches reported""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
efdb1d5b-9a59-44d3-bbe7-3770d3677a59,Huperzine A,,huperzine-a,performance,cognitive,,,,,,400,,false,,"[""Do not combine with acetylcholinesterase inhibitors"",""Cycling recommended""]",,true,,true,2025-12-03 04:48:19.624682+00,2025-12-03 04:48:19.624682+00,{},200,mcg,"[""morning""]",false,false,false,Potent cholinergic - cycle 2 weeks on/1 week off,,true,,,{},capsule,"[""Nausea possible"",""Vivid dreams"",""Sweating""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f04c3100-1a94-43f9-9149-0d9bb2835faf,MSM (Methylsulfonylmethane),MSM (Methylsulfonylmethan),msm,joint_support,anti_inflammatory,Organic sulfur compound with anti-inflammatory properties. Often combined with glucosamine.,"[""Joint comfort"",""Reduced inflammation"",""Recovery support""]",1-3g,g,0.5,6,"[""with_meal""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2025-12-03 11:27:19.732626+00,"{""de"":{""name"":""MSM (Methylsulfonylmethan)"",""benefits"":[""Gelenkkomfort"",""Reduzierte Entzündung"",""Regenerationsunterstützung""],""description"":""Organische Schwefelverbindung mit entzündungshemmenden Eigenschaften. Oft kombiniert mit Glucosamin.""},""th"":{""name"":""MSM (เมทิลซัลโฟนิลมีเทน)"",""benefits"":[""ความสบายของข้อต่อ"",""ลดการอักเสบ"",""สนับสนุนการฟื้นตัว""],""description"":""สารประกอบกำมะถันอินทรีย์ที่มีคุณสมบัติต้านการอักเสบ มักใช้ร่วมกับกลูโคซามีน""}}",1,capsule,"[""morning""]",false,false,false,,,false,,,"{""msm"":{""unit"":""mg"",""amount"":1000}}",capsule,[],[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f05b7484-be64-43d6-a645-22a76d060640,Dutasteride,,dutasteride,ancillary_health,,"Blocks both 5-alpha reductase types. More complete DHT suppression. Very long half-life.

Administration: Oral daily. Effects persist weeks after stopping.
Route: oral",,,mg,0.5,0.5,,false,,"[""Blocks both 5AR types"",""More complete DHT reduction""]","[""Same as finasteride""]",true,,true,2025-12-03 05:17:37.165679+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Stronger than finasteride"",""Same sexual concerns"",""Very long half-life""]",[],nice_to_have,true,720,0,0.5 mg/cap,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f0921cb2-0983-4131-bc93-2108d4ef277e,Pramipexole (Prami),,pramipexole,pct_hpta,,"Dopamine agonist alternative to Cabergoline. More sides but shorter acting. Cheaper.

Administration: Oral before bed. Titrate slowly due to nausea.
Route: oral",,,mg,0.125,0.5,,false,,"[""Prolactin control"",""Alternative to Cabergoline""]","[""Heart issues"",""Impulse control disorders""]",true,,true,2025-12-03 05:15:44.94676+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Dopamine agonist"",""Nausea significant"",""Dizziness"",""Compulsive behavior rare""]",[],nice_to_have,true,8,0,0.25 mg/tab,,,false,false,none,none,none,"[""hpta""]",{},"[""pct""]",pramipexole,[],"[""dopamine_agonist"",""prolactin_control"",""pharmaceutical""]",none,none,none,none,none,none
f0eb41bf-c884-4d00-bcc2-b86fd048096f,RAD-140 (Testolone),,rad140-testolone,sarm,,"Most potent SARM. Significant strength and mass. Very suppressive - PCT mandatory.

Administration: Once daily. Start low to assess tolerance.
Route: oral",,,mg,10,20,,false,,"[""PCT required"",""Very suppressive""]","[""Hormone sensitive conditions"",""Aggression issues""]",true,,true,2025-12-03 05:12:31.541162+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Suppression significant"",""Aggression possible"",""Hair shedding reported"",""Lipid impact""]",[],nice_to_have,true,20,21,10 mg/ml,,,false,false,moderate,low,none,"[""hpta""]",{},[],rad140-testolone,[],"[""SARM""]",none,none,none,none,none,high
f0fb0926-1c23-439d-8441-d39dfb43608f,DIM (Diindolylmethane),,dim,detox,estrogen,,,,,,400,,false,,"[""May affect estrogen metabolism"",""May interact with hormone medications""]",,true,,true,2025-12-03 04:54:24.66329+00,2025-12-03 04:54:24.66329+00,{},200,mg,"[""morning""]",true,false,false,Estrogen metabolism support from cruciferous,,false,,,{},capsule,"[""May affect hormone levels"",""Headaches possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f13a914f-9b3e-48d3-b9c1-6d7acc136ccc,L-Methionine,,l-methionine,amino_acid,essential,,,,,,2000,,false,,"[""May increase homocysteine levels"",""Balance with B vitamins""]",,true,,true,2025-12-03 04:47:42.40707+00,2025-12-03 04:47:42.40707+00,{},500,mg,"[""morning""]",false,false,false,Sulfur amino acid - liver support,,false,,,"{""methionine"":{""unit"":""mg"",""amount"":500}}",capsule,"[""May increase homocysteine"",""Sulfur smell to urine""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f13d15dc-af8d-4116-b6da-9672af7982a9,Mitochondrial Support Complex,,mito-complex,anti_aging,mitochondria,,,,,,2,,false,,"[""Multiple interactions possible""]",,true,,true,2025-12-03 04:53:38.295102+00,2025-12-03 04:53:38.295102+00,{},1,capsule,"[""morning""]",true,false,false,CoQ10 + PQQ + ALA combination,,false,,,{},capsule,"[""Depends on ingredients"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f188e2d8-fe52-4efb-ae10-1c7fb7722c91,Vitamin A (Retinol),,vitamin-a-retinol,vitamin,fat_soluble,,,,,,10000,,false,,"[""Avoid combining with other vitamin A sources"",""Consult doctor if pregnant""]",,true,,true,2025-12-03 04:45:48.179742+00,2025-12-03 05:34:49.3738+00,{},3000,IU,"[""morning""]",true,true,false,Take with fatty meal for best absorption,,false,,,"{""vitamin_a"":{""unit"":""µg"",""amount"":900}}",softgel,"[""High doses may cause nausea"",""Headaches at excessive doses"",""Skin dryness possible""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f1e3226a-3f1d-4b56-b8d9-91cd9bc4f045,Type II Collagen (UC-II),,type-2-collagen-uc2,joint,joint,,,,,,40,,false,,"[""Different mechanism than glucosamine""]",,true,,true,2025-12-03 04:51:52.057023+00,2025-12-03 04:51:52.057023+00,{},40,mg,"[""morning""]",false,false,false,Undenatured collagen - immune modulation for joints,,false,,,{},capsule,"[""Generally well tolerated"",""Mild GI upset rare""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f1e7d618-34f5-471d-8474-36293edc085e,Chromium Picolinate,,chromium-picolinate,mineral,trace,,,,,,1000,,false,,"[""May affect insulin and diabetes medications"",""May interact with NSAIDs""]",,true,,true,2025-12-03 04:46:47.121758+00,2025-12-03 05:34:49.3738+00,{},200,mcg,"[""morning""]",true,false,false,May support blood sugar balance,,false,,,"{""chromium"":{""unit"":""µg"",""amount"":200}}",capsule,"[""Generally well tolerated"",""May cause headaches rarely""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f1f56b61-e0df-4e8a-8a2c-1af2e7828425,Insulin Degludec (Tresiba),,insulin-degludec,insulin_glucose,,"Ultra-long acting insulin. 42+ hour half-life. Very stable levels.

Administration: SC once daily. Flexible timing.
Route: subcutaneous",,,IU,5,20,,false,,"[""Ultra-long basal""]","[""Medical supervision""]",true,,true,2025-12-03 05:15:00.919089+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},pre_mix_pen,"[""Very long acting"",""Stable levels"",""Hypoglycemia risk extended""]",[],nice_to_have,true,42,0,100-200 IU/ml,,,false,false,none,none,low,"[""glucose""]",{},"[""hypoglycemia_risk"",""insulin""]",insulin,[],"[""INSULIN"",""basal"",""ultra_long_acting""]",none,none,high,none,ultra_long,none
f21deb26-2a9b-4201-9d00-599db7db0e09,Chamomile Extract,,chamomile-extract,sleep,sleep,,,,,,1500,,false,,"[""May interact with blood thinners"",""Ragweed cross-reactivity""]",,true,,true,2025-12-03 04:50:10.60852+00,2025-12-03 04:50:10.60852+00,{},500,mg,"[""morning""]",false,false,false,Gentle calming - traditional tea herb,,false,,,{},capsule,"[""Allergic reactions if ragweed allergy"",""Very safe""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
f26864ac-38d1-4707-8438-9c252733ca3f,Peak ATP (Adenosine 5-Triphosphate),,peak-atp,performance,energy,,,,,,400,,false,,"[""No significant interactions known""]",,true,,true,2025-12-03 04:48:19.624682+00,2025-12-03 04:48:19.624682+00,{},400,mg,"[""morning""]",false,false,false,Direct ATP supplementation - take pre-workout,,false,,,"{""atp"":{""unit"":""mg"",""amount"":400}}",capsule,"[""Generally well tolerated"",""Research still emerging""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
